bb,iaca.hsw,llvm-mca.13-r+a.hsw,llvm-mca.9-r+a.hsw,llvm-mca.8-r+a.hsw,uica.hsw,osaca.0.4.6.hsw,ithemal.bhive.hsw,difftune.artifact.hsw
66440f29664083c82ac4c159fdf8c441756dc4804e402a,1.85,2.09,8.03,2.09,2.0,2.0,6.15973266602,8.04
6641ffcc440f53e4c4c33d0fc62a66440ff9c5c5d1dfe9,1.32,1.56,1.56,1.56,2.0,1.38,3.07259246826,4.02
6683a7800000002ac462791efec4c2799efdc4e21598664066298e80000000,5.0,5.11,14.09,5.11,6.0,6.0,7.03631958008,5.07
66410f2ef0c5d171d02ac4e2613da780000000f3440f59d9660f5abe80000000,5.0,5.04,5.04,5.04,5.0,5.0,4.37571899414,3.07
c525c266402af30fc28f800000002a4883e82ac5895566404883bd800000002a,2.97,3.09,3.09,3.09,3.0,2.0,7.24065185547,3.04
c559fcca440fc14f40660f5ef6440f118680000000c5f1586540,14.0,20.06,20.07,20.05,10.0,20.0,22.5934179688,5.06
c5fc59d4c5a854bf80000000c462859ae16644315540660f74ee,4.95,5.03,7.1,5.03,6.0,6.0,5.67015930176,4.05
66450fddf3c4c2d1bdd9c462791df466c1a6800000002a66440f5fea,5.0,5.03,7.04,5.03,6.0,6.0,7.82596069336,3.09
c441035ec0488396800000002a042ac4e24546be800000004183e22a,13.43,20.04,20.04,20.04,10.0,20.0,11.7224389648,12.03
4883d300c5fc5be90f4ed1660f666d404883b5800000002a,2.0,3.09,7.11,3.1,6.0,2.0,8.64206787109,8.03
c59956f3660f3800ccc4627d19c86683f82af3440f7e7f40,3.0,3.05,3.05,3.05,3.0,3.0,2.73557281494,5.05
c4e269b85540c4e3fd0097800000002a49f7e5c44129e9dff2440f5edd,14.0,14.11,14.11,14.11,8.0,14.0,11.5615539551,6.09
48c146402a66410fa3c1c521dad1c4411251cbc58d64fd,7.0,7.26,8.03,7.26,7.0,7.0,7.2120916748,4.09
660f3840fec501165e403400c4c27979cf66c1e100,9.68,10.03,10.03,10.03,10.0,2.0,4.09927734375,4.06
66440fdf5640c4621d2b4540f3490f2accc4e239ab6740c4e2e9be5740,5.0,5.12,5.12,5.12,5.0,5.0,6.940900878910001,5.06
6683474000c5abc24d402ac4437d19c02ac57852cc51,2.71,3.09,9.05,3.11,6.0,6.0,6.5224719238299995,6.05
0fba654000c4c2c9bfd3c08d800000002a4883ae800000002a48836e4000,4.9,5.03,22.09,5.03,6.0,6.0,6.55780761719,12.09
c4625100c9c5125fd8c46231bf7f4066839680000000002c2a,5.0,5.08,9.13,5.08,7.0,7.0,7.2106756591800005,4.06
c5d55c4e4066450f3820d30f55cbf3450f51ec660f61b680000000,7.0,11.04,11.04,7.08,7.0,7.0,10.648659668,4.07
440fc697800000002ac4621d367d40c4c155eaf6c462c5bca680000000480fbae100,5.0,5.11,5.11,5.11,5.0,2.0,3.84380249023,5.04
c4434d4af76066450f54d7c4411559d26683a5800000000066f7c22a00,5.95,6.16,7.04,6.16,6.0,6.0,5.66184448242,3.1
4921ddc5f96f9f800000004883e20066440f28af80000000660f5ce9,2.95,3.04,3.04,3.04,3.0,3.0,1.36158843994,3.05
c5dd74be80000000c54165ef4d0f47e466440f297f40c44151e0f8,2.68,3.08,3.09,3.09,2.0,2.0,4.76129394531,6.04
c5fee69e8000000066f786800000002a00c4e2dd9ad1c4c1796ed80fc646402a,4.89,5.04,5.04,5.04,5.0,5.0,4.07373352051,5.04
c4e245acdd0f16e8660f6ae0c4e2fdbcfec4c175faeb,5.3,5.03,5.03,5.03,5.24,2.0,6.383161621089999,4.04
4485af80000000c4e289a865404883968000000000c44129dbf3c46231bff5,5.0,5.09,9.14,5.09,7.0,7.0,6.17643432617,3.07
c4e2e1f746404983d12ac4e2c9bb6e4066410f5ae6660f5c7640,4.95,5.1,5.1,5.1,5.0,5.0,5.5786340332,5.04
c524598d8000000044338580000000c4e3fd00fe2ac57851ae800000004983cb2a,7.0,7.14,7.14,7.14,7.0,7.0,2.72032897949,2.04
c4e279b87f40c16740006683c82ac5d1f96e406644898680000000,5.0,5.09,8.14,5.1,6.0,6.0,7.1868560791,4.02
c589c6e32ac4627d586e40808e800000002ac4c1785cc166294e40,2.71,3.04,14.1,3.04,6.0,5.0,6.618389282230001,10.06
4883e92a4c895740c50d75e6c463254b8f8000000060c5f5de8e80000000,2.0,2.12,2.12,2.12,2.0,2.0,2.13813796997,4.04
c4e2dd47cbc4417b2cf2c5a562664048f7c22a000000410fa3c4,1.84,2.1,2.1,2.1,3.0,2.0,5.31971557617,4.06
c549d86f40c4e27917d9660ffeecc46251baa5800000006683ae800000002a,5.0,5.11,7.16,5.11,6.0,6.0,7.59696960449,5.06
66440f3a2256402ac44171fcc466450f383fc0c5405fdcc5a858ef,2.32,2.58,2.58,2.58,2.5,3.0,4.3095135498,4.09
c561e05e40c4e2799cfc450f16d68375402ac4c2dd47c1,5.0,5.03,7.1,5.03,6.0,1.38,6.43643066406,3.07
c44249bbc8c4e279ac5d40c5c4547640c541607e40c4411dfae7,4.94,5.09,5.09,5.09,5.0,5.0,8.98703796387,5.06
c5855efbc4627979b580000000c4e215025540c5b857fe66450fd5dc,27.13,28.1,28.1,28.1,16.0,28.0,19.279317627,3.07
49c1c1000fbfd98845404983e92a6a2a,2.92,2.04,3.03,3.03,2.0,2.0,1.9282237243700002,2.03
c4e261bfa780000000c4c221bbcbf30fc2b7800000002a66c16f402a83878000000000,5.0,5.08,14.13,5.08,6.0,6.0,9.135964355470001,12.03
c4c21d02d248c14f402a48138e800000004c3b6740c4627d207640,2.7,4.11,15.04,4.15,6.03,3.0,6.175202636720001,3.03
83a6800000002a80674000440fc685800000002ac4e27930ae80000000f69f80000000,3.0,4.09,21.03,4.09,6.0,6.0,6.745924072269999,10.01
c515fc674083e12ac4c159d4f2c4c1056acc66440f64dc,1.68,2.08,2.08,2.08,2.0,2.0,1.27575309753,3.05
f34c0f2c8f8000000083be80000000000f12d5c4c17156d844338d80000000,2.81,3.11,3.11,3.11,2.0,2.0,2.16879135132,4.07
660fb64d40c4c2cd98dc660fbaeb2a668b878000000066450f3a0fe12a,4.96,5.03,5.03,5.03,5.0,5.0,5.209375,4.04
c4627d29e74c0f4fd9f3440f519580000000c56a5a6d400f534d40,6.76,11.09,11.09,7.13,7.0,7.0,8.30497680664,4.02
c44179f6c8c4e2050d9780000000c4e2b1bfbd80000000c5f92896800000004d0f48ec,4.95,5.09,5.09,5.09,5.0,1.5,13.358459472699998,4.03
c4c13cc2db2a660f3a0ebd800000002a440fbf9e80000000a82a4883f82a,1.49,1.59,1.59,1.59,2.0,1.0,3.2319616699199996,4.05
4c634e40c46205ba65404c237740c4c249bdedc463390f85800000002a,5.0,5.1,5.1,5.1,5.0,5.0,2.73397705078,4.07
66838e8000000000242ac463254bdef06644038e80000000c4627d1e8780000000,2.0,3.1,7.06,3.1,6.74,2.0,6.24579467773,5.06
c5a1efb780000000c5e4c6e02ac4415d6ac7f20fc26e402ac5435d4740,3.0,3.09,3.09,3.09,3.0,2.0,5.66744995117,3.07
c57852c0c541f84e4066410ff4c948c1e200c5e1fdee,5.0,5.1,5.1,5.1,5.0,5.0,5.3420239257799995,6.06
4c0faf9580000000f2490f2cc34d0f43e4c463690da6800000002ac5155ebd80000000,28.0,28.19,28.19,28.19,16.0,28.0,9.86049987793,4.05
8086800000002a490fbae52ac581fe674066440f3840b780000000c4c23d39c7,10.0,10.11,10.11,10.11,10.0,6.0,7.06967712402,4.05
49c1eb2a4883fb00c4e37905d32ac57c51ad8000000083a6800000002a,14.0,14.18,14.65,14.18,14.0,14.0,6.33383300781,6.03
660f58fb6683c02ac4c2791eff66440f3820a580000000410f58dd,3.84,4.03,4.03,4.03,4.0,3.0,5.93929321289,4.06
66410f5de80c00c5eddc8e80000000440fbc9e8000000066410f64e6,2.9,3.03,3.03,3.03,3.0,3.0,4.29605834961,8.03
c4e3290fdb2ac463150da7800000002af3440f117f404183d22a66440f578f80000000,1.79,2.59,2.6,2.6,3.0,3.0,1.97716323853,4.0
ff8780000000c461fa2c9d800000000f499780000000c0a68000000000c46211adce,5.0,8.09,21.03,5.07,6.0,6.0,6.981165771480001,6.07
c4416059d4c575159e80000000c54d6d6d4066039f8000000083f82a,2.0,2.1,2.1,2.1,2.0,2.0,8.70000610352,4.07
66c145402ac4c11459fbc4634502bd800000002a339d80000000f20f127640,2.0,3.14,8.09,3.14,6.0,1.5,6.009688110350001,4.06
c51d5cbd80000000f2450f10e3c4627d2bd1c5f929464066410f5ecf,14.0,20.13,20.13,20.13,10.0,14.0,8.43650146484,8.01
4d0fafd844336f40410f40cc4883fb2a4c0fbe5d40,1.51,2.09,2.09,2.09,2.0,1.25,3.30525390625,2.05
66440f5dd966440f61f9c4416df9dcc4e271b96e40c5cd644640,5.0,5.09,5.09,5.09,5.0,5.0,11.807673339800001,4.09
66410ffbd9c4417d5af9c589d5bd80000000c575c27f402a660f58a780000000,3.0,3.12,3.12,3.12,3.0,8.0,7.89078857422,3.07
c085800000002a660f6bc0450f48d2c4624db8d9c535fde7,5.0,5.06,8.13,5.06,6.0,5.0,5.77598999023,4.06
c57851c248c14e400066440f38294e40c4c27d1dd1c5c167f8,6.68,7.12,8.04,7.12,7.0,7.0,6.26636169434,4.06
6683b68000000000c5e9dfb580000000c4424d9aeac4e2791df5660f6e7740,5.0,5.11,7.04,5.11,6.0,5.0,6.07681640625,5.05
c5eb51c6c5f5ea47408386800000002a0f984740c4c3fd00e32a,13.58,14.05,14.05,14.05,8.0,14.0,11.297615966799999,12.06
c501c677402ac4c16b5dd3c4c171dbd666410ffbec4883d02a,1.74,2.1,2.1,2.1,4.0,2.0,3.95235595703,3.07
4921dec531d56f4066410fe6cbf2440f7cbd80000000c4c11d73fc2a,4.96,5.11,5.11,5.11,5.0,4.0,7.933575439449999,4.07
c4410959fec51564fdc571e0c5c4c37102f52ac4e2b5ac5640,5.0,5.11,5.11,5.11,5.0,1.75,5.125759277339999,3.07
66440f3820bd80000000c4e2799f4d408365402ac5f0596d4048c1464000,5.52,5.13,15.13,5.13,6.0,6.0,11.5147009277,5.04
f2450f7cdfc167402a66440fdf7e40834d400048f7d9,4.84,5.07,14.05,5.07,6.0,6.0,10.7380529785,6.12
4c0f47a780000000c521dff0f20f7076402ac59dc277402a66410fd5d8,5.0,8.03,8.03,5.06,5.0,5.0,4.32467773438,4.07
4883fa0066440f3820b680000000c521eba680000000660f61c6c4e27902be80000000,3.92,4.1,4.1,4.1,4.0,4.0,7.63560058594,3.06
c5ec5f6d40c462219d4640660f285d40f20f115f4098,4.96,5.08,5.09,5.09,5.0,1.5,3.8543371582,5.04
837f402a660f382b7d40c4625904a6800000004d0f44eec1bd800000002a,2.0,3.12,7.15,3.12,6.0,1.5,6.14993286133,3.04
c4623129d8f3440f5deac4c13176f7c5fc53e5c462b1ba4540,5.0,5.11,5.11,5.11,5.0,5.0,7.827793579100001,4.06
c4c109f8f64883f82ac56cc6f62ac4e2792086800000004183cc2a,1.88,2.08,2.08,2.09,2.0,2.0,2.6460656738300004,5.05
c4c17951dcc4427d58dcf76540c4414de5d6c4434d4ce1c0,13.5,14.05,14.05,14.05,8.0,14.0,5.63920898438,5.04
c5635ecfc5c5f98f80000000c5c164e70f9b87800000004c014e40,13.58,14.09,14.09,14.09,8.0,14.0,11.850487060499999,7.1
c4e2d9bdaf80000000c5d175c50f2fd9c53c545540480fba6e4000,5.0,5.09,7.13,5.09,6.0,6.0,8.41729980469,3.05
f20f7c5f404c0f455740c551dc4d404183e02ac57b12c5,4.96,7.04,7.04,5.09,5.0,3.0,8.51265075684,4.04
4883c02a66450fd8cd660ff86e40c539f67d40450f43c3,1.49,2.13,2.13,2.13,2.0,1.5,5.61354614258,6.05
c4627d78df660f766d40488396800000002ac5325ead800000006683868000000000,6.95,8.06,16.14,7.27,13.0,13.0,9.872781982420001,7.07
440f51bf80000000c4e205047640f30f7fb680000000335640c599148580000000,7.0,7.19,7.19,7.19,7.0,7.0,5.19251281738,3.06
c5f8ae5f40c5e4c287800000002a80858000000000c4c291abddc46279586f40,5.0,5.07,9.12,12.03,6.0,6.0,6.01753662109,6.05
49f7d8c54d6dc0660f5fbf80000000c462292b6e40c5756d6740,3.0,3.1,3.1,3.1,3.0,3.0,4.79421447754,5.05
c5e573d42ac4c3590fef2ac5a15ecec59915e6c186800000002a,14.0,14.1,14.1,14.1,8.0,14.0,15.1876599121,5.05
c4e2199e9780000000c4e2410d5740c5845ce3c56154e8c591ef8e80000000,1.84,2.12,2.12,2.12,2.0,2.0,8.06981567383,3.05
c51b51be80000000c5d157a680000000c165402ac578536e40c4c1035cd5,14.0,14.13,14.17,14.13,8.0,14.0,18.081707763700003,4.03
83c32ac5dd72e62af20f595640c5f9115f40c44125fcdc,5.0,5.08,5.09,5.09,5.0,5.0,5.55404418945,4.03
c4c26529fe66440f749680000000c4e33902cc2ac4416ddae34183d42a,1.81,2.08,2.08,2.08,2.0,2.0,3.6277722168000004,6.01
f2450f58da6683be800000002af34c0fb8a780000000f3450f2af4c4637905dc2a,2.86,4.12,4.12,3.12,3.0,3.0,4.23256530762,3.09
c5b9d4e74d0f42ebc551ee7f40c46249984f40c5f9288680000000,5.0,5.1,5.1,5.1,5.0,5.0,2.6208605957,4.07
660f6a5740660f62d7c5145e9780000000c569d86640410f14ce,14.0,14.18,14.18,14.18,14.0,14.0,16.2857189941,4.06
410fbaea00c5b5fd4e404c33b680000000c55dea868000000066440fdbe3,1.48,2.1,2.1,2.1,2.0,1.5,6.85348632812,3.05
660f694640c4627d199580000000c5f8ae9e8000000066440fd67e4066895540,2.87,4.04,4.1,9.71,3.0,3.0,7.261337280269999,5.04
c442d1bcddc44171f9d666440fd66640c461fa2cd1490fbaf600,4.79,5.03,5.03,5.03,5.0,1.5,3.41494262695,3.05
c525dcdec4410857d383c02ac4627d79a680000000c4627d789580000000,2.82,3.12,3.12,3.12,3.0,3.0,1.85987182617,2.06
0f14cb66440fda75404c638f80000000c57a589e8000000066440f3828c1,5.0,5.04,5.04,5.04,5.0,5.0,7.17431518555,4.05
440f119d80000000c442d9bbd5c5b16a5f40c5145fe34983e52a,4.96,5.03,5.03,5.03,5.0,5.0,6.36782043457,3.07
c5d9fe6740c462059ceac53975d583d12ac55ac2c72a,5.0,5.03,5.03,5.03,5.0,2.0,2.21913330078,4.04
6641f7e666ff8f8000000066450f3a41c22a488345402a6641ffcd,9.0,9.05,14.04,9.05,9.0,6.0,6.06961914062,9.02
c4417853c148838d800000002a66440f617e4041f7e8c46379058f800000002a,3.83,4.1,7.06,4.1,6.0,2.0,6.562207641600001,6.04
4983d5000f56b5800000006689878000000083e32a66440f68b780000000,2.0,2.09,2.09,2.1,2.0,2.0,6.420504150389999,5.05
83c02ac4c27d58dd66410fe6ea450f5cfb66440fb65e40,3.0,3.05,3.05,3.05,3.0,3.0,3.9090164184600003,5.05
410f2ee6c5ac5f878000000066410fd5cec4e27d5846400fca,4.95,5.03,5.03,5.03,5.0,5.0,3.1670965576200003,3.07
660f5c9f800000000fbf9580000000480fbaf200c565f89680000000c54a5a6f40,3.0,3.1,3.1,3.1,3.0,3.0,2.69561340332,2.05
c579119680000000c50155ae80000000c4e1fb2cca660f5c7640c4c15573f52a,3.0,3.11,3.11,3.11,3.0,3.0,3.39999572754,5.07
c5b9548580000000668375402ac591efc6c4e28da88680000000c4626d0da680000000,2.0,3.14,7.1,3.14,6.0,2.0,6.236780395509999,5.04
c5797e4740c4636921ad800000002ac4627929bf80000000c54bc2f72a48f7d8,1.49,2.09,2.09,2.09,2.0,1.5,2.25253448486,4.04
4c219d80000000c4410ddccf66450fabdca800c4e3114b9f8000000040,2.0,3.1,7.06,3.1,6.0,6.0,6.37563964844,2.06
c5a4546f40f2440f599f80000000c50d684740c4c291f7c3480f445e40,4.95,7.05,7.05,5.08,5.0,5.0,7.26893676758,8.06
66f75e40c46215a86f40c44108c6e02ac5797f7640664131c3,4.96,5.11,8.09,5.12,5.0,5.0,5.91171936035,4.08
c5e1f5d0c4e3014ac6e0c4e211297d40c4e2a9f74d40660fda9e80000000,1.95,2.62,2.62,2.62,3.0,2.0,5.94978027344,4.05
c5f157f666440ff8eff3440f51b7800000008356402ac4e37d056e402a,7.0,11.08,11.17,9.04,7.03,7.0,8.90821411133,5.07
660fabd3c53d559d80000000c46299a96f40440f49b580000000c5a4596740,4.95,7.05,7.05,5.09,5.0,5.0,15.190329589800001,3.07
c462c9bca78000000066440fd5c0c5d972d72ac509e9af80000000c4e27d184740,5.0,5.09,5.09,5.09,5.0,5.0,9.76474853516,6.03
c58d74c1c4410961c5660f2977404c0f4fae80000000c44235b8e8,6.0,7.04,7.04,6.04,6.0,6.0,3.28132324219,7.05
f2440f70c12ac561149680000000c59973fe2a480fbaeb00f2440f10dd,3.96,4.07,4.07,4.07,4.0,4.0,1.84604537964,5.07
c53568d0660fc4ad800000002ac4423540fcc5ac56cec4627978d8,4.0,4.06,4.06,4.06,4.0,5.0,7.05884765625,4.04
c5135dc0c5e95e7e40440fc16e40660f518d80000000c442599bec,28.0,28.11,28.11,28.11,16.0,28.0,21.434060058599997,4.04
49f7dec4c27d39c1660f3a1576402ac44109f9e5838e8000000000,1.88,2.59,9.04,2.6,6.0,2.0,6.54043945312,5.13
c505d45540c4e2459aad80000000c559c665402ac4626539d641c1cd2a,5.0,5.1,5.1,5.1,5.0,5.0,3.56385559082,3.06
83e30066c165402ac5addc6740c5b9688d80000000c5f85c6d40,2.05,3.12,7.08,3.12,6.0,6.0,6.61110839844,2.05
c461fb2c9f80000000c4e21900cfc4627d59cbc5a172f42a490fbaeb2a,1.79,2.11,2.11,2.11,3.0,2.0,4.27365264893,6.05
c46251baed4d0fa3c5c5f25ad166415ac52d548780000000,4.85,6.04,6.04,6.04,5.0,5.0,3.61536987305,4.07
4983f02a66a92a006683a6800000002ac08e800000002a664c0f3a227e402a,2.26,3.1,15.04,3.1,12.0,2.0,6.02821472168,4.06
f3410fbccac4e37905be800000002ac4c17859cac4627d19fbc4627d1d7540,1.9,2.1,2.1,2.1,3.0,2.25,6.33083862305,4.06
660f4e5540660fba6e4000c5fb12edc4c2219ee2f7d0,5.0,7.16,14.03,5.05,6.0,6.0,6.34965576172,4.05
410f12f0c4e379054f402ac4416de5ed664d0f3a22d12ac462e19fea,10.0,10.03,10.03,10.03,10.0,4.0,4.271954345699999,5.04
c515e9d7a82a4183e50066410f71d02a6683e02a,1.27,1.29,1.29,1.29,1.49,1.25,5.83973022461,3.05
66440fc25d402ac461fb2d8e80000000c5782ec4660ff47d40c5e165c1,5.0,5.11,5.11,5.11,5.0,5.0,2.8092425537100003,2.06
83f82ac4c2f5bee066f75f40c51b5ea680000000888680000000,14.0,20.1,20.11,20.11,8.0,20.0,12.074813232399999,4.05
660ffe4640c54ddeebc578516e40c185800000000048838e800000002a,7.0,7.14,15.21,7.14,7.0,7.0,7.31109985352,6.08
c52054b78000000049f7e666450ff9f666410fddf44983d000,3.95,4.04,4.04,4.82,3.72,2.0,3.0399996948199997,5.05
41c1c02a66ff8e80000000c5f9117d40440f43c3660f3a6395800000002a,3.0,3.19,8.15,4.21,6.0,6.0,5.94635620117,6.06
c5a16c5d40660f71e42a41f7d48385800000002a664183fb2a,1.49,2.09,7.1,2.09,6.0,6.0,6.94713928223,12.01
c4c13172e52ac5a9fca7800000004183c32a66f7af80000000c4c12556fe,3.0,4.09,4.09,4.09,5.0,1.5,3.8890582275399996,3.05
c4e27d59a58000000066440f5f4d400fbab78000000000c4634d4bd520660ffce3,3.0,3.1,7.12,3.1,6.0,3.0,6.5293145752,5.04
c5a1e4b680000000660fbaa5800000002ac5f929ae80000000c54d15cf66410f72e62a,1.7,2.13,2.13,2.13,2.19,2.0,5.9254309082,6.05
c572516740c5fd298d80000000c519eb4e406644115f40c4416961cd,7.0,7.15,10.19,9.98,7.19,7.0,9.424856567379999,4.07
c4410859c5f3440f114f4066410f71d22ac4c2599ecec4e239bbb580000000,5.0,5.09,5.09,5.09,5.0,5.0,3.93983795166,4.04
66440f49cbc46235ace2c4630d4cdf8083b6800000002ac4620d9ca780000000,10.0,12.06,12.1,12.06,10.0,2.0,6.29432128906,5.04
66410f5ffdc5ed585540c4e2690de0c4425500dec5d4c28d800000002a,2.96,3.12,3.12,3.12,3.0,3.0,3.39529418945,6.05
83cb00410f12d4c4e2a99a7540c462559e8d8000000066a92a00,5.0,5.11,5.11,5.11,5.0,5.0,5.896770019529999,4.07
3c00c5ddeb9680000000c4634d4b7d4010c4e2899d7d40c4627920d3,5.0,5.1,5.1,5.1,5.0,3.0,5.32044616699,4.06
c4622d406540c4c17c5bdcc57950db660f5ff6660f4cd0,2.89,3.17,3.17,3.17,3.0,3.0,5.727726440430001,6.05
c58dd5e1f20f7cbf80000000660f408d80000000a80066440f38289680000000,5.0,7.05,7.05,5.12,5.0,5.0,10.0064111328,3.05
83f82ac4e27930f50fa3daf20f514640c4e251049d80000000,14.0,16.09,16.09,14.11,8.0,14.0,10.735098877,3.03
c4e279184740440f577f40c51c5c4740c5e9e44e40f30fb85740,2.49,2.63,2.63,2.63,3.0,2.5,5.04454956055,2.03
66440fdee3660fdd7540660ff8a780000000410f12d1c5cb59bd80000000,1.83,2.14,2.14,2.14,2.05,2.0,6.55857299805,4.05
c4e2a59ce766c1bd800000002ac4627918c6660f71e12ac5ab5f6e40,4.79,5.03,7.06,5.03,6.0,1.5,7.27969970703,4.06
c5dd158680000000c46261abc366440f38176540c4627d1d8680000000c4e271abb580000000,5.0,5.1,5.1,5.1,5.0,5.0,6.61103149414,5.06
c4e2f19bd0f3450f59cfc462593dae80000000c5f810b680000000c57dd7e4,4.83,5.03,5.03,5.03,5.0,5.0,9.12060791016,2.05
c559e49f80000000c579675d40f30f10e866410f3828f04c0fbf4540,5.0,5.04,5.04,5.04,5.0,5.0,2.17134750366,2.06
c4e2a99ccb6683fa2a66410fdddf48c785800000002a000000f2440f5ed3,13.86,20.06,20.06,20.06,10.05,14.0,8.02049682617,8.06
c541eaccc4c17d5ac0c4c37916d12ac462b9ac5e40440f54b680000000,5.0,5.1,5.1,5.1,5.0,3.0,4.31373748779,4.07
c51458f466440f3a0a45402ac5116baf8000000044034e40c5095c7e40,4.0,6.1,4.12,4.12,4.0,4.0,6.84672180176,4.07
c565df5740c545e48e80000000c5d5dcbd8000000080654000f65540,2.5,4.12,14.15,4.12,12.0,6.0,6.6104748535199995,7.07
6641c1ca00c5b972e42ac5b5148f80000000c4427129dec4e3414b9e80000000e0,3.0,3.09,3.09,3.1,3.0,3.0,6.97506225586,2.04
c4c2e19bc6440f56e4660f5cddc4627d1de4c5f96f8e80000000,4.83,5.03,5.03,5.03,5.0,5.0,3.46539428711,4.06
0f104d40c53d645e40c4e29598858000000083f82a450f15e9,5.0,5.11,5.11,5.11,5.0,5.0,1.78111526489,2.07
c441fb2cf3c4623d3d9780000000c4c145e4c0660f73dc2ac4e259a85540,5.0,5.1,5.1,5.1,5.0,5.0,9.89733764648,5.04
48984983ed00c57e7f7540410f14cf83f02a,1.88,2.03,2.03,2.03,2.0,1.0,2.44141815186,4.05
c4427920f6c5a2515640c462e1f7a68000000066410fa3d54d21f3,6.96,7.12,7.12,7.12,7.0,7.0,12.057795410199999,3.07
c589dbc666440ff86640660f577e40c4e2bd9a7540c4e2e5bc7740,10.3,10.11,10.11,10.11,10.09,2.0,4.40299346924,5.06
c4417d50e4c4417a5bf2480fbaf000c57e5b7f40660f76eb,1.63,2.12,2.12,2.12,2.0,2.0,1.9734434509299998,4.04
c4e3714ba680000000c066a92a00c539d4af80000000c46249407f40c4632d0f76402a,2.8,4.17,4.17,4.17,5.18,3.0,5.6130676269499995,4.02
c4e37d19ae800000002a480faf574066838f800000000048a92a000000342a,3.0,3.08,8.1,3.08,6.0,3.0,6.0861901855500005,5.08
660f38406f4083c92ac4412a5ef7c4e37963d72a66ff8d80000000,10.0,10.58,10.65,10.58,10.0,7.0,11.929682617200001,4.11
48c745402a000000c463450d9f800000002ac46261bba580000000c57dfd5540660fd67540,5.0,5.09,5.1,5.1,5.0,5.0,9.52823913574,4.07
f20f5cc2c55cc6ee2a66440fd7cec4e3791686800000002ac4c11de0e4,3.0,3.05,3.05,3.05,3.0,3.0,3.0364855957,6.04
66c1c300c4e38922f82ac46259b8c8410fc6c92ac5f8ae5e40,5.0,5.04,5.04,5.05,5.0,5.0,7.4494519043,6.6
4883e82ac4624dbabd80000000c5fa7f9680000000c4e2d9bbed4c0f4cd1,4.96,5.1,5.11,5.11,5.0,5.0,3.4940701293900003,5.06
4983d12a0f569d800000008086800000002a66440fabdac462c1b9ef,5.0,5.05,7.11,5.05,6.0,6.0,6.28559692383,5.06
c94d0fafdbc4e2999a6e40c463f122cb2ac57df8cb,7.82,7.03,7.03,7.03,6.0,5.0,14.716373291,6.06
c4633506a7800000002af2410f70ee2ac5fc59d6c4427917ebc463410d7e402a,2.58,3.1,3.1,3.1,3.0,3.0,3.26673400879,4.05
6683ae8000000000c4e26d0065406683bd800000002a66410f69e5c4c149dfd9,2.0,3.1,7.05,3.1,6.0,6.0,6.077540283199999,5.04
f20f70dd2ac4e2d9bfa680000000f75e40f2450f7cfdc5fc5a7640,5.0,5.08,7.13,5.08,6.0,5.0,11.9209399414,5.08
c1a7800000002ac4c27d17d9660f2ea580000000c5c1579d80000000c5e1e0cd,2.0,3.1,7.05,3.1,6.0,6.0,6.4517492675799994,4.02
4c8dad80000000c4e2a9b87e40c59576ae80000000c5f961858000000021d1,4.96,5.09,5.09,5.09,5.0,5.0,3.4914288330099996,3.06
4883e02ac4e2399da68000000066f30fbcd0c59414e2c4e2d9bbf0,5.0,5.05,5.05,5.05,5.0,5.0,6.13309631348,2.07
c44174c6c72af30f596e40410fc6dc2a66410f73fc2ac579288580000000,5.0,5.08,5.08,5.08,5.0,5.0,5.835426025389999,6.06
66f7f8660fc19e800000004183fe00450f4cf4c519687e40,107.05,112.03,112.03,112.03,22.0,4.0,23.2372436523,4.06
660f5df3c5f8286640480fba6e4000c462b998dc66440f297e40,5.0,5.09,8.09,5.09,5.0,5.0,5.96894775391,8.03
f69f80000000c5bd6dd44c0f4e6640c4e2e1accbc57d5adc,5.0,7.1,14.03,5.04,6.0,2.0,6.808298339839999,3.07
480fb69580000000c4c2792bc0f3440f51e7c501e4bd800000006683b6800000002a,6.62,11.03,11.03,7.07,7.0,7.0,11.372902832,6.06
c4627dbccc660fd497800000006641f7c02a000f295f40c5797f7d40,4.83,5.03,5.03,5.03,5.0,2.0,5.0481732177700005,5.05
c4c10814e166450fe4f4c4e24100b780000000c4620504db66440fdad6,4.96,5.03,5.03,5.03,5.0,5.0,3.83332519531,5.03
660f7ecb4d0f4dc3c4e2650d5640c4c21929f60f517e40,7.0,7.15,7.15,7.15,7.0,7.0,9.7192199707,6.03
c4c15b51d8f2440f2c9580000000c4e3794cd820480f48db66450f55e6,13.52,14.05,14.05,14.05,8.0,14.0,10.4062438965,5.05
c461fb2dd7c4c17d70d82a66410f3a0fcb2ac4c15515cdc4627930ae80000000,3.92,4.08,4.08,4.08,4.0,4.0,8.15619140625,2.06
c5f8518780000000c442e99df8c441405fddc5fd616d40c463194a564030,6.95,7.14,7.14,7.14,7.0,7.0,3.1577648925800004,4.08
0f38f08d80000000c4e3250f77402ac46229406e40c5fd55e06683e800,1.95,3.17,3.17,3.17,4.0,2.0,5.283612670899999,3.05
6644336f404983d32ac5f96bcec54ddf8580000000c5996d6640,1.87,2.6,2.6,2.6,3.0,2.0,5.362847900389999,3.05
c4633d4ce5c06683be800000002a6a2a66450f3840f7c4e229a96d40,10.0,10.05,10.05,10.05,10.0,5.0,3.7730859375,4.05
