bb,iaca.hsw,llvm-mca.13-r+a.hsw,llvm-mca.9-r+a.hsw,llvm-mca.8-r+a.hsw,uica.hsw,osaca.0.4.6.hsw,ithemal.bhive.hsw,difftune.artifact.hsw
c4415960d74c118d80000000c535df5540c5d9688f80000000c4c1335de5,1.95,4.09,9.04,9.04,7.0,7.0,6.1780346679700004,3.05
f3450f58f8c4621d39a580000000c4e241b88e80000000f30f10d2f20f5ac8,2.8,11.08,11.08,3.03,6.0,3.0,10.375473632799999,2.04
c4c249b9ec4c8baf80000000660f4f8580000000c4e32102ee2a660fdde6,1.49,7.04,7.04,2.09,1.99,1.25,2.9605328369099997,5.07
4183e300f2440f2c77404c136f4066440f578d80000000480f409d80000000,2.0,7.11,7.11,4.14,2.99,2.0,2.61342071533,3.07
f2440f70a6800000002a488365402ac4c16057f86a2af3440f5ec0,7.0,13.05,13.05,13.05,10.0,7.0,8.10916381836,5.06
c4e239f7554066440f747540c4635d4cfad0c4c119f8fe66440f3a0ad82a,3.0,6.04,2.09,2.09,4.0,3.0,5.84395812988,4.05
4983f22ac5f96ebe80000000c06f402ac5adf8c7c4e25d397540,1.51,3.1,7.08,3.1,6.0,6.0,6.65256347656,4.07
488355402a4883d02a66480f3a225d402a66410fbaf42a3c2a,2.48,12.03,12.03,12.03,7.0,7.0,6.05085205078,4.07
c5fd7f764048984d0f4dc94c0f496e40c4c37963c92a,3.0,7.1,7.1,4.16,5.0,3.0,3.1712664794900003,6.04
c4c14d73f12a410fbaeb00660f14754066c1a6800000000066410f4dd1,1.82,3.1,7.12,3.1,6.0,6.0,6.44776306152,5.06
4c0f4d7740f20f5d5e40c4c15d73d62ac4e290f28780000000410f43cb,2.97,7.04,7.04,3.13,3.0,3.0,4.9545227050800005,12.03
c441782eff0f409f80000000c511dec0c4c13858c4f20f5fe7,4.0,7.06,7.06,4.04,4.0,4.0,5.113359375,4.06
c442350dff0f5ee5c4c27978f2c5995cecf2410f59e8,9.0,21.03,21.03,21.03,18.0,21.0,10.1684082031,5.04
c561c6d72af3440fc296800000002ac5f858f9c53162a680000000c5e0165d40,3.0,7.05,7.05,7.05,3.0,5.0,10.6951464844,4.06
c53d646e400f299d80000000660f2ec2c067402a5a,1.78,6.06,8.11,6.06,6.0,6.0,6.06141418457,4.06
c04d400048a92a000000c4e211467640c52560ebc4e2d1bf7740,2.21,4.16,8.11,4.15,6.0,2.25,7.597486572269999,4.04
6683c12a440f2f5e40c57c116e40c44129efcec5c1df5f40,1.21,2.1,2.11,2.11,2.0,1.0,1.7600758361800002,4.04
66440fda8780000000c4e23d2b7e40805540000f289f80000000660f3a22bf800000002a,2.48,9.04,9.12,9.04,7.0,7.0,6.25752319336,4.06
c5cc149e80000000c55165cac5dd72f62ac5056a9580000000f2440f5abe80000000,3.0,9.05,9.05,3.11,3.0,3.0,3.20490783691,4.04
f66540440f445e40c5256dfbc462bd9abe80000000c5fe7f4540,2.95,7.11,7.12,3.16,3.0,1.5,7.04323364258,4.06
660f678e80000000450f5bd24d0f4cf466440fd7e366440f38009780000000,4.0,7.05,7.05,7.05,4.0,4.0,3.3545095825200004,5.04
f65540c46279174e406683a68000000000480f464540c5cd72e12a,2.48,8.12,22.05,4.16,6.13,6.0,6.33643920898,4.11
0f56664049f7d50f29ae8000000066c165402ac4415dd8e9,1.83,3.09,8.1,3.09,6.0,6.0,4.54117492676,4.05
c50a59de490f40d080b6800000002a480fba66402ac58dee6540,1.74,3.1,7.06,3.1,6.0,2.0,6.02311950684,4.06
660f381ebe80000000660fbaeb00806d402ac04d4000c541c246402a,2.21,4.11,15.1,4.11,12.0,2.0,8.28467651367,5.07
488347402a66837e402ac44125dbf7c5985fd1c5296c8d80000000,1.5,3.09,7.05,3.09,6.0,6.0,6.43932922363,10.04
66450f3828e2c4427978d8c4e23d2b8e80000000c4e2013957408396800000002a,4.85,9.05,9.12,9.05,7.0,7.0,13.5622595215,5.1
490f44c2f7af80000000c4c15963ecc44169fee84d0f42c2,1.95,10.92,10.92,10.92,6.1,2.0,6.3479498291,4.06
0f9a454048c1ad8000000000c441785bcd48035640c4c11a5ada,1.95,4.11,9.03,4.07,6.0,6.0,5.85004882812,4.06
48c18d800000002a410fbaeb0066c1e000c5792e8f80000000c4627d197d40,1.84,3.1,8.05,3.1,6.0,2.0,5.68603027344,4.06
c4c27d78e04c0f4285800000004883b7800000002a6641532c2a,1.82,7.03,9.1,3.1,6.0,5.0,6.27442749023,6.07
c686800000002a660ffcae80000000838e800000002a6683e100c5f05c5540,1.79,3.11,8.09,3.11,2.0,2.0,6.74143188477,6.11
8357402ac462610daf80000000f30f5af5c4e229bca680000000c442d947e4,5.0,9.03,9.07,9.03,7.0,7.0,6.29316345215,5.06
48f76d4066440fd8e00fbab5800000002a660f4f8d80000000f34c0fb8a780000000,3.0,7.42,14.12,4.14,6.71,2.0,6.16981628418,6.03
c4c16df5df440f13a5800000008357400066836f402ac4e25d04d5,2.83,8.06,17.03,4.16,13.0,13.0,5.96324523926,5.06
0f92878000000083a6800000002ac4c17966f2c5fd65e24c0f48c2,1.95,8.87,9.5,3.1,6.0,6.0,6.10549438477,9.04
c5d9deefc59d64858000000066835640000f964740c4e23d466640,2.95,10.06,12.11,10.06,7.23,7.0,6.37313232422,5.04
49ffc448834d402a440fc265402a480f409580000000c5e155a780000000,2.96,7.1,14.03,4.13,6.0,1.5,6.746263427730001,4.08
c4e279187f40480fbab6800000002a6683f82a660fbc958000000041f7c32a000000,1.49,3.1,7.09,3.1,6.0,1.25,6.01090698242,4.05
4883e82ac0474000c4e299994f40c5fd70e22a66440f4f6640,4.95,8.5,15.04,5.1,6.0,5.0,5.99283874512,4.05
66410fc2f62a66f7674048c167402ac57828a78000000083754000,3.0,5.09,14.13,5.09,6.82,6.0,7.082287597660001,5.05
66450f2febc4c31d4bd650c4427978d9440f47b680000000c59573d82a,3.9,8.06,8.06,4.11,4.0,4.0,3.7861895752,4.07
440f58be80000000668396800000002ac4e2b99b6d40c50d14bf80000000660f73f92a,5.0,9.04,9.12,9.04,7.0,15.0,6.72558959961,4.07
c4412057d8c4c15d72f22ac50d6977404c0f4f8e80000000480fba6d4000,1.78,7.05,14.05,3.13,6.0,6.0,6.2839660644499995,7.15
c5a9676f40c5cd69868000000066440f458780000000c509c6e02a410fbae82a,3.0,8.04,8.04,8.04,3.0,3.0,2.49188064575,5.05
c5e95c8f80000000480f494d40c58971d02ac4c10414f083c22a,1.49,7.04,7.04,2.1,2.0,1.5,7.494357910160001,3.04
80a6800000000066410f76e2c58d65ee8395800000002ac4e239006e40,2.26,8.11,16.03,4.15,7.0,7.0,6.611404418949999,8.11
9cf2440f5d5f40660ffca680000000f20f5cdf480f454640,2.97,7.06,7.06,5.08,3.0,7.0,9.21380615234,5.02
660ffda780000000c087800000002ac579118780000000440f557540c5fd648580000000,1.95,4.1,9.1,4.1,2.26,2.0,5.904017333980001,4.06
c51d54bf80000000440f54c6c5fa7f97800000000f405f40660f12ad80000000,2.9,7.05,7.05,6.06,3.0,3.0,1.92719650269,4.04
c4c3fd00e82ac5b5597740c4e23dbaaf8000000083ae800000002ac4e27d1dff,1.49,3.13,7.16,3.13,6.0,6.0,5.802374267579999,14.98
410f16e9c5f9e4e6c441156cfb664d0f3a22fe2a8397800000002a,3.82,9.05,9.05,9.05,7.0,7.0,7.37628417969,5.08
c56d619680000000f647402ac44259abc7c4436902f32ac57ee68680000000,1.47,3.16,3.16,3.16,1.99,1.5,3.58132720947,4.04
c5f1eb7f40c541fd4d40c185800000000080a7800000000083958000000000,3.05,9.12,24.11,5.16,13.0,6.0,11.842098388700002,9.09
660f408e80000000410f4eda480fbc5e400f5c5540660f3a0ecf2a,3.0,7.06,7.06,3.13,5.92,3.0,2.95035675049,3.05
c462259c4740f3440f7e878000000066440ffdd9f75d4066440fdad6,1.49,5.1,7.15,5.1,6.0,1.5,6.52674926758,6.03
c4633d0fe22ac5785346400f9e45404883d100c535faaf80000000,1.75,3.11,3.13,3.13,3.0,2.0,5.08930541992,5.07
66c14d402a668376400066410f66e6c5635fb780000000c581149f80000000,2.2,4.1,15.03,4.1,6.0,2.0,6.984733886720001,4.07
66c1ae8000000000c4627d006640c595d57e4066450fd8db66450f15c2,1.77,3.13,7.09,3.13,6.0,6.0,6.2399816894499995,6.09
c4627d798d80000000c4c13d74f9480f498f80000000f3440fb84d40c58955af80000000,2.0,7.06,7.06,3.14,5.0,2.0,2.99757629395,3.05
c519637e40c441305fe0c4c159e0eec08e8000000000c4434518e72a,4.0,8.05,8.1,8.05,6.0,4.0,7.0813104248,4.06
4c39e166450fd8d74c0f458f80000000440f5bedc4c17d56ee,1.49,7.04,7.04,2.09,2.0,1.5,2.07265548706,3.06
4c3bb58000000066450f3a0af12a66410f4dd3c441656bee66410fbae52a,1.85,6.04,2.09,2.09,4.0,2.0,3.71850769043,4.05
c4c1f97ee148c18e80000000000f9a8580000000c55955564066ff4640,2.95,10.1,17.04,4.11,6.0,6.0,6.66117492676,5.04
440fabe2490fbae62a66440f3830b780000000664531ea480f4f5f40,1.49,7.05,7.05,2.1,4.0,1.5,3.56028564453,8.08
660fbae92ac4e269397740480fc14e406683b78000000000807d402a,2.11,9.03,15.1,9.03,6.0,2.0,20.7429736328,5.02
c56ddb8e80000000c5785a4e400f9c8580000000660f56ff3400,1.49,3.07,3.09,3.09,3.0,1.5,2.7216229248,4.04
c5b9f9d7440f4f8680000000c574555d4066440f383fa680000000660f57f5,1.84,7.03,7.03,3.09,2.0,2.0,1.92609664917,3.04
4883474000c4637d1987800000002ac4630d0fd32ac594144d40c44169fed0,1.82,3.1,8.05,3.1,6.0,6.0,6.389439697269999,7.04
c4e2a9479f80000000c4c17173fa2a450f5ec366440fb68d80000000c505689780000000,7.0,13.04,13.04,13.04,10.0,7.0,11.2000036621,7.02
4c239d8000000066440f381e654049c1ed0066450f76c0c53debdc,1.21,2.08,2.08,2.08,1.69,1.25,4.25530151367,2.03
c4c14564c4660f668780000000c55d5ca78000000052c57115e0,2.95,8.03,8.04,8.04,3.0,5.0,9.20710571289,6.03
c4437916e82ac0bd800000000048c18e800000000066410f3a21e62a66ff4740,3.0,5.09,22.04,5.09,6.0,6.0,5.83279174805,4.05
4183d32ac0bf800000002a4521d483e300480f38f14f40,2.0,4.07,9.04,4.09,6.0,2.0,5.762852172850001,3.99
c4e2791dc9c581e99f80000000660f16ae8000000041ffcb4883ea00,1.51,6.04,6.04,6.04,1.75,1.5,9.605077514649999,4.03
c58d6bfe837e402a66c16f402a66c165400066440f557d40,2.0,4.09,14.09,4.09,6.0,6.0,6.87548828125,4.06
66440f2fb580000000c50016ad800000004883f02ac4c151e4cc804d402a,1.74,3.09,7.11,3.09,6.0,1.25,6.3909375,9.03
c463250fdb2af34d0f2afc66440f4c4640c5edf8564066314540,2.85,7.06,14.06,4.12,6.0,6.0,6.408420410160001,3.06
c4c15972e42a83e82af3440f10bf8000000066c145402ac585fe9d80000000,1.74,3.1,8.08,3.1,6.0,1.5,8.270319824220001,4.04
c442119ada0fbae100440f47a680000000c46271047f40f20f5fc9,4.79,8.04,8.04,5.03,5.0,5.0,10.2543945312,3.05
c07e402ac4412de9cec4e3751885800000002a4883f92ac56259ff,1.75,3.08,7.04,3.08,6.0,1.34,6.228447875980001,4.04
804d40004c0f438f80000000f30f58774066410f3800c866410f4cd1,2.97,8.03,14.05,4.15,6.0,8.0,6.81507751465,10.03
66440f45a680000000c4632d469e800000002ac462494085800000004d0f46f3c4c17967fe,2.5,7.03,7.03,4.17,5.0,2.5,3.7545489502,2.07
0fbc4f40c57dd4c2c50258e0c555ebedc146402a,1.85,3.1,8.11,3.1,6.0,2.0,5.80828430176,7.04
4c0f436d404421ea83af8000000000410f40da6644336e40,2.05,8.05,8.11,8.04,6.0,6.0,5.984094238279999,14.97
4883564000440f475f40c4c1055ccfc58456bd80000000c4622dac7540,5.0,9.23,17.03,9.23,7.0,7.0,6.70870056152,4.04
c4623d40f7c4c27978e7480f484740fe47402c00,2.0,8.04,8.1,8.04,6.21,6.0,5.54269592285,7.07
c50c588f80000000ff8580000000c4415d74c3c5d5698d800000004c0f43e8,1.73,3.1,7.15,3.1,6.0,6.0,6.5368566894499995,7.07
66838e80000000004433af800000004983e10048a92a000000660fdda580000000,1.5,3.09,7.05,3.09,6.0,1.25,6.36840209961,7.04
c535ee9e8000000066440f4d75404d0f44c8480fbaf32ac4c149ebcb,1.74,7.04,7.04,3.09,4.0,1.75,2.20739944458,3.04
c4c13163f70fbaaf800000002ac1e800660f748e80000000660f60bf80000000,1.82,3.1,7.06,3.1,6.0,6.0,5.959338378910001,4.05
83a68000000000c5b5ebe54c0f47754048836d4000c5bd71d12a,2.21,8.1,22.03,3.15,6.13,6.0,6.22975219727,9.09
c531dbdcc4e2359c7e40660fbcd1480f458f80000000c4413858e4,5.0,10.04,10.04,10.04,5.0,3.0,3.0838317871100003,4.08
c5c96d6f40c5f96e5d40410f53cdf3440f5e7d40f76740,6.95,13.09,13.09,13.09,7.0,7.0,14.6267785645,5.05
c5f8ae5e40c462a1be9f80000000c5e56897800000004c0fbd9d80000000450f12df,2.78,11.05,11.05,14.03,3.0,2.0,6.069037475589999,6.07
c5a1c69d800000002a0f5e9780000000c5e969ee6683f82a83c900,7.0,13.1,13.1,13.1,7.0,7.0,13.105311279299999,5.06
c579e96d40c56969bf80000000c4414ddeeb4863db4c0f4d6e40,1.49,7.05,7.05,3.09,2.0,1.67,5.783591308589999,10.06
660f71d22ac57d6fbf8000000083968000000000c462791e7e4066410f15cf,2.0,9.04,9.1,9.04,7.0,7.0,7.30205688477,6.09
c58c5fa68000000066440fc14740c4417d70c62a838d8000000000c4633121d32a,1.95,8.04,15.13,8.04,6.0,2.0,20.3226843262,7.12
660f164640440f155f404983d22a0f2f868000000048c16e402a,2.0,6.06,7.75,6.06,6.0,6.0,6.56369750977,5.06
4c0f42654083f02ac57154d9668387800000002af6ae80000000,4.0,8.93,8.58,8.5,6.0,6.0,6.46393615723,6.06
0f9a4640c44179f8c24403b580000000c46381228d800000002ac5fe5b8780000000,1.79,3.12,3.12,3.12,3.0,2.0,3.6866607665999998,5.06
66440f70ae800000002a4d0f40c58056400066440f458e80000000c505615740,2.75,9.13,16.1,9.13,7.0,7.0,6.370256347660001,4.05
c520c25d402a242ac4c131f5c4c52856f2c508589580000000,4.0,9.04,9.04,9.04,4.0,4.0,8.77321044922,6.05
c55de5a580000000c44165e9f3c4e1fa2c9d80000000440f4e96800000004c038780000000,2.0,7.05,7.05,3.13,3.0,2.0,2.02233016968,5.07
440f4095800000004411c2c50515b780000000c463551846402a4883d02a,2.21,7.03,7.03,4.23,4.0,2.0,6.11503234863,6.04
0fbab5800000002a0fca660f7eae800000006641c1ed2a664183e02a,1.82,3.07,8.03,3.08,6.0,2.0,6.13477172852,3.04
c4413210cc66440f168780000000c4637d05e92a4931ce66c1868000000000,2.63,6.06,8.1,6.04,6.0,3.0,6.410061035160001,6.03
c515ebe066410fbcd0c463154b9f800000008066c18d8000000000c18f800000002a,3.0,5.1,16.13,5.1,6.0,2.16,6.3690002441399995,4.03
c525d8858000000049c1e52ac086800000002a66f76740c59df8d4,3.0,5.1,8.11,5.1,6.0,1.5,5.99317871094,4.07
0f9a85800000008357402ac599fdf8c5196a7e40c5f9e6f4,2.49,10.03,11.03,9.05,7.0,7.0,6.4630859375,8.04
c44111d4e48377402a83e0006641c1ec00c4630902b6800000002a,1.75,7.04,7.04,7.04,6.0,1.25,6.10236816406,5.05
80878000000000c5d35d6e40c4e27979de450f57d9665b,3.0,6.05,7.05,6.05,6.0,6.0,6.531738891600001,3.05
66410f2fe948c18e800000002a660f3a0b8d800000002a66450f65c5c4e3214a6740f0,2.95,6.11,8.09,4.13,6.0,3.0,6.44372802734,6.02
c4c14172d52ac4e27930654066ffb78000000066450fbcd4660fc2ff2a,1.88,7.04,7.09,7.04,3.0,5.0,4.32723846436,5.05
440f5ec16641ffc6c44151e4ce6683ad800000002a668b4540,6.71,13.03,13.03,13.03,10.0,7.0,9.627473144529999,6.06
f24c0f2ad2c4c12defe939878000000066410f5deac4e27d04b580000000,1.91,4.55,4.55,2.15,3.0,2.0,3.4358190918000004,4.16
4d0f49cef3440f7f4e40c57f1276404183d4006644135d40,2.0,8.04,8.04,9.04,3.0,2.0,3.10462890625,6.02
c4636121dd2ac5e9dc878000000066440f4f66404183f62ac4427d18d8,1.82,7.04,7.04,2.09,2.0,2.0,5.06715820312,4.07
f3450fbcd448c1868000000000c08f800000002a44116e40c442791df4,3.0,6.12,25.04,6.17,7.0,7.0,5.895565185550001,6.07
f34c0fbc4d40c5396356400f16b78000000066440fef7e40440f577540,3.0,6.04,6.04,6.04,3.0,3.0,2.5831387329099997,5.04
490fbaec00c5ad73de2af3440f5aad800000004983d500c4c12de4e1,1.95,7.03,7.03,2.08,4.0,2.0,3.1349343872100004,7.05
f3410f5eebc462119e8f800000000faef0450f40e3c5e9574f40,6.59,13.04,13.1,13.1,41.0,7.0,12.4094396973,17.06
f745402a00000049c1ed2a66410fefdec5505ca780000000c462a5bee5,1.29,2.16,2.16,2.16,1.8,1.25,1.92669509888,3.06
6683b7800000002a0f92464048038e80000000c441796cfcf2440f106740,1.85,8.04,9.03,3.09,6.0,1.5,6.0282446289100005,2.04
480fc18680000000660f3a21d62a48c1654000f3410f5ef2c59971f72a,7.0,13.06,15.03,13.06,10.0,7.0,23.0056005859,6.06
440f40b780000000f30f70bd800000002af3440f2c4e40480fbaae80000000004c034740,2.51,7.06,7.14,5.1,6.0,6.0,6.32788635254,4.05
8395800000002ac5fa7f9780000000c4410054eb66440f54b680000000c462791d6f40,2.0,9.03,10.03,10.03,7.0,7.0,6.1350915527300005,5.05
c4417970df2af2440f70d02ac4c271a9fa66a92a00c462a59a7f40,5.97,12.04,12.04,12.04,6.0,6.0,1.96907730103,5.03
c4c121faef480fba6540000f9b4740c4427d1ed566440f555f40,1.49,3.09,3.09,3.09,3.0,1.5,3.35303985596,4.09
8396800000000083ca00665144036740c559eaae80000000,2.0,4.13,11.03,4.15,7.0,7.0,6.21261291504,5.09
0f118e80000000c5e9e0f266440ffb7540c5f9707d402ac559eb8580000000,1.49,2.59,2.59,2.59,3.0,1.5,5.90291320801,3.07
c57d70f22a6644239580000000664183ee00342a4c03a780000000,1.24,2.08,2.08,2.08,1.69,1.25,2.11480270386,3.05
c57059b68000000066440ffad7660fbab7800000002ac579d6a680000000668d4540,1.79,3.11,8.14,3.12,6.0,2.0,5.86583618164,8.05
660f45968000000048c1be800000002a660fbaad80000000008357402a66c1a78000000000,4.0,16.05,37.03,6.15,7.0,7.0,6.36025268555,6.08
f20f70f42a480f428580000000f3440fb86f4066440f165e40c578579580000000,2.9,7.05,7.05,6.04,3.0,3.0,1.84660400391,4.05
c579d67e40c4e24d3655404883be800000002ac589f5cfc521dc8680000000,1.47,2.61,2.61,2.61,1.94,1.5,3.07750976562,8.03
66450f6bc3660f6b654066440f644e400f445540c462cdba8680000000,5.96,12.06,12.06,12.06,6.0,6.0,13.1223730469,4.04
66450f3830ea4885c2480faf8780000000c4e32941cb2a480f4c5540,2.96,7.11,7.11,3.47,3.0,3.0,4.61914855957,5.05
66ff45406644337740140066838f800000002a66837e402a,2.0,4.08,14.03,4.08,6.0,6.0,6.923692626949999,5.09
4d0fb7c3c570c275402a48837e402ac5a1dcad800000006a2a,1.51,3.09,3.11,3.11,2.0,1.5,3.58158081055,2.06
f687800000002a66c186800000000048f7654066490f3a22d42af2440f5a9e80000000,2.95,9.19,9.19,5.12,6.0,3.0,6.272385864259999,4.08
c5fdd7ca806f402a660f3a0a8f800000002aa92a0000000fbae92a,1.95,6.1,7.09,3.13,6.0,6.0,6.1224609375,6.05
c54a58ee14006683564000c4e2a1a86640c4e24536ae80000000,5.0,11.03,11.03,11.03,7.0,7.0,6.43903930664,4.06
660f6e8f80000000c462791e7d40c5fdd7cf342ac5f97f8580000000,1.24,2.08,2.09,2.09,1.75,1.0,5.5538647460899995,4.08
c5f810b780000000c535fd4e409c660febbe80000000488b4640,2.0,5.04,5.11,5.11,2.0,7.0,3.0779553222700002,4.06
c5c55977404983c82ac5435fcdc4425536cb4c856740,1.24,2.13,2.13,2.13,1.38,1.33,1.88241897583,3.07
c4414b10c8c5f9d65540660f4e4e40c463110df32a480f38f05d40,1.71,7.04,7.04,3.08,4.0,1.25,3.6791888427700004,8.04
c1a68000000000c4e24140bf80000000c4e3294a7d40206683b7800000002ac551d46e40,3.0,5.15,14.13,5.15,6.0,6.0,7.6700390625,5.03
c18e800000002ac53ddad00f576740410fbcd1c53914f3,1.78,3.08,8.04,3.08,6.0,2.0,6.01795288086,5.05
44118e800000004983e02ac463290265402a0400660f768780000000,2.21,4.09,9.04,4.09,7.0,7.0,6.0926721191399995,3.08
665bc441fa2cd0c4e2791e8f8000000066f746402a00c46279587d40,2.0,6.03,6.03,6.03,4.73,2.0,8.00346679688,7.03
660f569680000000440f49474066410f71e52a41c1cb2ac5bd65e0,1.86,7.04,7.04,3.08,2.0,2.0,3.77820404053,4.04
c5e05fd048f7d9440f4f8e80000000f20f5f978000000080a6800000002a,1.85,7.04,7.13,3.1,6.44,6.0,8.94654602051,8.03
0f968780000000c44129efdbc5b95c6f40c57d284d40808d8000000000,2.0,8.04,10.11,3.11,6.0,1.5,6.187803344730001,8.03
c5785a4e40660f3a0a66402a4c8b9e8000000066894740c5916bb680000000,2.0,6.1,3.14,3.14,3.0,2.0,5.047137146,4.04
c4637916c02ac4c111efc6c5d554554066838e8000000000c441135cc3,1.85,3.09,7.12,3.09,6.0,2.0,6.713352050779999,5.09
c441556bf30f559680000000c4e27d78b580000000660f3a2276402a440f4f8f80000000,3.95,7.06,7.06,4.1,4.0,5.0,5.30022644043,3.05
4c31ea480fba75402ac5ca5abd80000000660f6b5d40c4c15973d02a,1.83,3.09,7.05,3.09,6.0,2.0,6.5683184814499995,3.05
c166402ac4c37d46d72a664183ce00f30f5c9780000000c4c17d70cb2a,1.84,3.09,7.06,3.09,6.0,6.0,7.03979980469,4.02
66440fc14f40c5c5fa5d40c5425aefc5bd63c88075402a,2.26,8.03,15.04,8.03,6.0,2.0,21.9020141602,7.06
c4627d18ee660f6b5f40c4410debcf440f4fa580000000c54258f0,1.89,7.04,7.04,2.09,2.0,2.0,5.71813659668,5.03
80bd800000000066834f40000f9b86800000000f2e9580000000ff8580000000,2.87,9.1,16.09,5.09,6.3,6.0,6.59014648438,9.35
c4c10c55ddc5f16bf9c4e36d3895800000002af30f7046402a66034740,2.84,7.03,7.03,7.03,3.0,4.0,1.93840606689,3.07
440f4c86800000004983d500c58176c366440f127e400f54d5,1.95,7.03,7.03,6.05,3.0,2.0,2.00423568726,7.04
480f48cb8386800000002a0fbab68000000000668395800000002ac16f402a,4.0,10.11,30.04,6.15,12.0,7.0,5.6160876464800005,12.0
c5fd6ab5800000004983fd00c0868000000000c4c161c6eb2ac5fb119780000000,1.81,3.09,9.11,3.1,6.0,2.0,7.487980346680001,4.06
66c1fb00c4e3714baf80000000f09c480f4e5f406683574000,3.0,8.08,14.11,8.07,7.4,7.0,7.22409606934,4.06
480f478580000000f30f5ead80000000660ffed6660fbc4640ff7740,7.0,13.1,13.17,13.09,7.0,7.0,13.8191015625,7.04
8a4540f30f58e1c4c11973f42a450f5edb66836d4000,7.0,13.04,13.04,13.04,10.0,13.0,11.7668603516,5.06
66f7af80000000c535fe47406683c82ac4c13854c6836f402a,4.0,9.08,10.09,9.06,6.0,6.0,9.74949829102,14.98
c5c35d5540660f6ae8c57b1285800000004c85ad80000000c4637916be800000002a,1.79,3.08,3.1,3.1,2.12,2.0,8.08581359863,2.06
c5c9dc7e40c4e27959b580000000c5b1e4b5800000004c0f4f554083b7800000002a,2.52,7.06,14.08,4.12,6.0,2.0,6.86973876953,7.04
440f40a680000000660ffbde480f4e8d80000000c4e27d79c78357402a,2.48,10.07,16.89,10.07,7.0,7.0,5.908798217769999,4.08
c4c219bbc3c17d4000660fba654000c59d5cc3c51dfd9780000000,1.5,3.11,7.07,3.11,6.05,2.0,7.089559326170001,4.07
c58016ad80000000c5fc5afbc4c150c6d62ac5d5dc774066c18e800000002a,2.26,4.09,8.12,4.09,6.0,2.0,6.72223876953,2.04
c4e2a0f2c0fe4f4066440fc146404883bf800000002ac5fdd7da,2.0,8.04,15.03,8.04,6.0,6.0,11.5989526367,5.05
66c18f8000000000f30f10dac5f573f62a440f5ec1c4e24db86640,6.61,13.05,13.05,13.05,10.0,7.0,7.7844665527300005,4.07
0f12ad80000000660f3a63ad800000002a838d800000002ac535147640c581d4bf80000000,3.0,6.14,7.21,6.14,6.0,3.0,6.39661560059,7.1
480f469580000000c57c5a5d40c4417c54ee440f11a680000000c57d6f4540,2.0,8.03,8.04,3.12,3.0,1.5,5.88304931641,3.06
48c1af80000000004c0f4febc1a78000000000440f4e7640f3480f2cc9,2.48,8.11,21.03,5.14,12.0,12.0,5.95144226074,7.07
c541e59f80000000490fbaf42a83c82ac531168e8000000066450fefe3,1.51,6.05,6.05,6.05,2.0,5.0,7.85966308594,3.03
c462fdb8d5836d402a4c0f46b580000000c463790f56402af34c0fb8eb,2.24,8.1,15.03,3.15,6.0,6.0,6.43390441895,14.97
480f4d5740c5b1fecfc463510286800000002ac51d6bee41c1cd2a,1.95,7.03,7.03,3.08,3.0,1.75,2.44563522339,11.03
c573597d40410f5ee583f82a4183eb00c4e33d0255402a,7.0,13.03,13.03,13.03,10.0,7.0,7.16978820801,3.06
66440fbd4540c4e1fb2c9d80000000c50d55e7440fb3e8440f448580000000,2.0,7.11,7.11,3.1,5.0,2.0,2.57043212891,5.07
0f57fb488b5f4080af800000002ac5f8535740c5fa117540,1.75,3.13,8.09,3.15,6.0,6.0,8.19685546875,3.05
440fbfcb66f79e80000000c5f85ab6800000004d0f4ccc4883f02a,1.75,3.09,7.05,3.09,6.0,1.5,6.174708251949999,3.07
83bf80000000000f924740c5fa5b4d40c5ff124740c57c295f40,1.72,3.11,3.12,3.12,2.0,2.0,2.88470489502,4.07
c5f9fa5d40c4c13d59ec3c00c5d956b7800000004183c500,1.21,2.09,2.09,2.09,1.51,1.34,6.92390625,3.05
660fd4d3c4424d04cd4c0fbcb680000000440f12ad80000000660f7f8680000000,1.51,6.04,6.05,6.05,3.0,1.5,1.52958786011,2.05
035640c4627539ca44035540660f45564066410f72d42a,1.49,8.09,8.09,3.14,2.0,1.5,6.2807208251999995,5.07
f3440f517f40c5f96f9f80000000480fbab78000000000c4e2319c958000000066450f4cf0,6.61,11.08,11.17,7.12,7.0,7.0,11.5491955566,5.04
c4e2bd4756404883ad800000002a450f56c766bb2a0066440f4c9e80000000,1.72,7.11,14.11,3.15,6.0,6.0,7.29379089355,9.09
48018d80000000c4e20929c8c5d56c6d40c086800000002ac50c54d6,2.0,4.09,15.05,4.09,6.0,6.0,6.18386657715,8.06
66838d800000002a242a660f383fd8660fe64640c535e57e40,1.74,3.14,7.1,3.14,6.0,1.5,6.909252319339999,5.06
c56a5ddfc5b15c9e8000000066450f62f64983cb00c1868000000000,1.84,3.1,8.13,3.1,6.0,2.0,5.93616088867,3.05
41f7d6660f6b5640834e402a66440fddfc660f4d9f80000000,1.75,7.11,14.1,3.15,6.0,1.5,6.20438476562,5.12
4183fb00c5d155674066410ffbc24931d5440f297540,1.24,2.08,2.09,2.09,2.0,1.0,4.63427612305,3.07
f786800000002a000000660f3a0aa5800000002ac52d57764066440fdaaf80000000c5456d8780000000,2.5,6.1,3.13,3.13,4.0,2.5,5.04240447998,3.07
4183f22ac4c37121d32a664c0f6ee8c4417c5bd69c,1.88,5.04,5.04,5.04,3.0,7.0,3.8410095214799997,4.05
